Address,City,State,Zip,Latitude,Longitude
3101 KINTZLEY CT,LAPORTE,CO,80535,40.6261,-105.13345
3100 KINTZLEY CT,LAPORTE,CO,80535,40.62741,-105.13384
1240 W ELIZABETH ST,FORT COLLINS,CO,80521,40.57501,-105.09936
1104 W ELIZABETH ST,FORT COLLINS,CO,80521,40.5748,-105.09643
1104 W ELIZABETH ST,FORT COLLINS,CO,80521,40.5748,-105.09643
1109 W ELIZABETH ST,FORT COLLINS,CO,80524,40.5741,-105.09704
1113 W ELIZABETH ST,FORT COLLINS,CO,80521,40.5741,-105.09704
1205 W ELIZABETH ST UNIT C,FORT COLLINS,CO,80521,40.57409,-105.09742
1301 UNIVERSITY AVE,FORT COLLINS,CO,80525,40.57469,-105.09858
1228 W ELIZABETH ST #D,FORT COLLINS,CO,80521,40.57558,-105.09889
818 CITY PARK AVE,FORT COLLINS,CO,80521,40.57564,-105.0993
818 CITY PARK AVE,FORT COLLINS,CO,80521,40.57566,-105.10065
1225 BAYSTONE DR,FORT COLLINS,CO,80521,40.57718,-105.09771
701 WAGNER DR,FORT COLLINS,CO,80521,40.57871,-105.09853
1112 BIRCH ST,FORT COLLINS,CO,80522,40.57939,-105.09735
729 S SHIELDS ST,FORT COLLINS,CO,80521,40.57716,-105.09667
925 S TAFT HILL RD,FORT COLLINS,CO,80521,40.57544,-105.11647
2110 W ELIZABETH ST,FORT COLLINS,CO,80521,40.5754,-105.11648
2140 W ELIZABETH ST,FORT COLLINS,CO,80521,40.57535,-105.11648
106 S BRYAN AVE,FORT COLLINS,CO,80524,40.58642,-105.10601
1229 CHERRY ST,FORT COLLINS,CO,80521,40.59243,-105.09864
813-817 CHERRY ST,FORT COLLINS,CO,80521,40.59215,-105.09004
626 CHERRY ST,FORT COLLINS,CO,80521,40.59235,-105.08706
326 N WHITCOMB ST,FORT COLLINS,CO,80521,40.59167,-105.08531
746 N COLLEGE AVE,FORT COLLINS,CO,80524,40.59774,-105.0761
821 N COLLEGE AVE,FORT COLLINS,CO,80524,40.59825,-105.07741
300 HEMLOCK ST,FORT COLLINS,CO,80524,40.60071,-105.08023
300 HEMLOCK ST,FORT COLLINS,CO,80524,40.60134,-105.08066
300 HEMLOCK ST,FORT COLLINS,CO,80524,40.6016,-105.08108
300 HEMLOCK ST,FORT COLLINS,CO,80524,40.6016,-105.08108
1200 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60223,-105.07437
1037 CONIFER ST,FORT COLLINS,CO,80524,40.60365,-105.05825
1422 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60687,-105.07575
1648 N COLLEGE AVE,FORT COLLINS,CO,80521,40.60885,-105.07506
1648 N COLLEGE AVE,FORT COLLINS,CO,80521,40.60885,-105.07506
1624 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60885,-105.07502
1642 N COLLEGE AVE,FORT COLLINS,CO,80524,40.61034,-105.0737
1802 N COLLEGE AVE,FORT COLLINS,CO,80524,40.61101,-105.07563
1845 N COLLEGE AVE,FORT COLLINS,CO,80524,40.61195,-105.07701
1809 N COLLEGE AVE,FORT COLLINS,CO,80524,40.61135,-105.07742
200 N HWY 287,FORT COLLINS,CO,80524,40.61731,-105.07785
1657 N COLLEGE AVE,FORT COLLINS,CO,80524,40.61729,-105.07789
200 N HWY 287,FORT COLLINS,CO,80524,40.61734,-105.07829
205 N HWY 287,FORT COLLINS,CO,80524,40.61686,-105.07876
208 SPAULDING LN,FORT COLLINS,CO,80524,40.6143,-105.07268
218-242 SPAULDING LN,FORT COLLINS,CO,80524,40.61447,-105.07485
172 SPAULDING LN,FORT COLLINS,CO,80524,40.61477,-105.07553
167 SPAULDING LN,FORT COLLINS,CO,80524,40.61531,-105.07532
437 N HWY 287,FORT COLLINS,CO,80524,40.61531,-105.07532
437 N HWY 287,FORT COLLINS,CO,80524,40.61531,-105.07532
437 N HWY 287,FORT COLLINS,CO,80524,40.61531,-105.07532
637 N HWY 287,FORT COLLINS,CO,80524,40.61531,-105.07532
813 N HWY 287,FORT COLLINS,CO,80524,40.6254,-105.10194
1601 N HWY 287,FORT COLLINS,CO,80524,40.62467,-105.10428
533 N HWY 287,FORT COLLINS,CO,80524,40.62296,-105.08544
3511 N US HWY 287,FORT COLLINS,CO,80521,40.62245,-105.08539
3511 N US HWY 287,FORT COLLINS,CO,80521,40.62245,-105.08539
3530 W GARFIELD AVE,WELLINGTON,CO,80549,40.70588,-105.01014
3703 CLEVELAND AVE,WELLINGTON,CO,80549,40.70359,-105.00728
8017 FIRST ST,WELLINGTON,CO,80549,40.70192,-105.00828
8133 SECOND ST,WELLINGTON,CO,80549,40.70337,-105.00643
3739 CLEVELAND AVE,WELLINGTON,CO,80549,40.70356,-105.00534
3739 CLEVELAND AVE,WELLINGTON,CO,80549,40.70356,-105.00534
3803 CLEVELAND AVE,WELLINGTON,CO,80549,40.70359,-105.00485
4104 E JEFFERSON AVE,WELLINGTON,CO,80549,40.70357,-105.00493
3700 CLEVELAND AVE,WELLINGTON,CO,80549,40.70433,-105.00744
3750 CLEVELAND AVE,WELLINGTON,CO,80549,40.70432,-105.00516
3720 GARFIELD AVE,WELLINGTON,CO,80549,40.70581,-105.00708
3906 CLEVELAND AVE,WELLINGTON,CO,80549,40.70422,-105.00321
3922 CLEVELAND AVE,WELLINGTON,CO,80549,40.70457,-105.00203
8411 SIXTH ST,WELLINGTON,CO,80549,40.70458,-105.00204
4012 CLEVELAND AVE,WELLINGTON,CO,80549,40.70458,-105.00204
4000 GRANT AVE,WELLINGTON,CO,80549,40.70458,-105.00204
4000 WILSON AVE,WELLINGTON,CO,80549,40.70457,-105.00204
4101 CRITTENTON LN,WELLINGTON,CO,80549,40.68525,-104.99989
4101 CRITTENTON LN,WELLINGTON,CO,80549,40.68525,-104.99989
7000 THIRD ST,WELLINGTON,CO,80549,40.68526,-104.99988
7000 THIRD ST,WELLINGTON,CO,80549,40.68525,-104.99988
2504 N SHIELDS ST,FORT COLLINS,CO,80524,40.62596,-105.09165
904 N HWY 287,FORT COLLINS,CO,80524,40.62655,-105.09168
111½ MEADOW LN,FORT COLLINS,CO,80524,40.62226,-105.08727
126 MEADOW LN,FORT COLLINS,CO,80524,40.62281,-105.08907
127 MEADOW LN,FORT COLLINS,CO,80524,40.6226,-105.08914
317 N HWY 287,FORT COLLINS,CO,80524,40.61829,-105.08236
311 N HWY 287,FORT COLLINS,CO,80524,40.61793,-105.08131
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.61789,-105.08133
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60824,-105.07755
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60925,-105.08229
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60925,-105.08229
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60927,-105.08236
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60889,-105.08394
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60785,-105.08214
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60785,-105.08214
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60785,-105.08212
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60555,-105.08204
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60564,-105.08222
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60668,-105.08278
915 DEBORAH DR,LOVELAND,CO,80537,40.37459,-105.09106
125 14TH ST SE,LOVELAND,CO,80537,40.37933,-105.07787
103 12TH ST SE,LOVELAND,CO,80537,40.38075,-105.07798
325 12TH ST SW,LOVELAND,CO,80537,40.38038,-105.08142
609 14TH ST SW,LOVELAND,CO,80537,40.37897,-105.08329
1275 EAGLE DR,LOVELAND,CO,80537,40.37953,-105.10009
2350 W 8TH ST,LOVELAND,CO,80537,40.40269,-105.1097
1250 N WILSON AVE,LOVELAND,CO,80537,40.40628,-105.10933
2188 W EISENHOWER BLVD,LOVELAND,CO,80537,40.40671,-105.1077
1430 W EISENHOWER BLVD,LOVELAND,CO,80537,40.40679,-105.09755
124 E 4TH ST,LOVELAND,CO,80537,40.39498,-105.07504
120 E 4TH ST,LOVELAND,CO,80537,40.39499,-105.07504
335 E 6TH ST,LOVELAND,CO,80537,40.39803,-105.0724
167 S MADISON AVE,LOVELAND,CO,80537,40.39195,-105.05993
167 S MADISON AVE,LOVELAND,CO,80537,40.39195,-105.05989
1340-1360 E EISENHOWER BLVD,LOVELAND,CO,80537,40.40684,-105.05779
67 GATEWAY DR,JOHNSTOWN,CO,80534,40.33669,-104.9813
67 GATEWAY DR,JOHNSTOWN,CO,80534,40.33669,-104.98133
5835 SKY POND DR,LOVELAND,CO,80538,40.41357,-104.99105
649 SKY POND DR,LOVELAND,CO,80538,40.4178,-104.99141
451 N DENVER AVE,LOVELAND,CO,80537,40.39626,-105.04892
1246 N DENVER AVE,LOVELAND,CO,80537,40.4041,-105.044
798 N DENVER AVE,LOVELAND,CO,80537,40.3999,-105.04341
3720 DRAFT HORSE DR,LOVELAND,CO,80538,40.4318,-104.984
3720 DRAFT HORSE DR,LOVELAND,CO,80538,40.4318,-104.984
3855 MACARTHUR AVE,LOVELAND,CO,80537,40.43152,-104.97476
3951 MACARTHUR AVE,LOVELAND,CO,80538,40.4326,-104.97555
7504 E CROSSROADS BLVD,LOVELAND,CO,80538,40.43401,-104.97281
7504 E CROSSROADS BLVD,LOVELAND,CO,80538,40.434,-104.97279
7270 GREENDALE RD,WINDSOR,CO,80550,40.4382,-104.969
7270 GREENDALE RD,WINDSOR,CO,80550,40.43816,-104.96911
7352 GREEN RIDGE RD #A1,WINDSOR,CO,80550,40.43917,-104.96558
7352 GREENRIDGE RD #A5,WINDSOR,CO,80550,40.43944,-104.9656
8201 SPINNAKER BAY DR.,WINDSOR,CO,80550,40.46844,-104.97793
7900 S CTY RD 5,FORT COLLINS,CO,80528,40.47547,-104.98071
101 12TH ST,WINDSOR,CO,80550,40.48044,-104.91964
1520 MAIN ST,WINDSOR,CO,80550,40.48174,-104.92805
1510 MAIN ST,WINDSOR,CO,80550,40.48002,-104.92703
660 SOUTHWOOD LN,WINDSOR,CO,80550,40.47149,-104.92739
675 SOUTHWOOD LN,WINDSOR,CO,80550,40.47096,-104.92844
675 SOUTHWOOD LN,WINDSOR,CO,80550,40.471,-104.92846
655 SOUTHWOOD LN,WINDSOR,CO,80550,40.46962,-104.92646
1261 MAIN ST,WINDSOR,CO,80550,40.47909,-104.91869
1245 MAIN ST,WINDSOR,CO,80550,40.47812,-104.91851
208 MAIN ST,WINDSOR,CO,80550,40.48032,-104.8994
508 MAIN ST,WINDSOR,CO,80550,40.48064,-104.9048
522 MAIN ST,WINDSOR,CO,80550,40.48071,-104.90546
530 MAIN ST,WINDSOR,CO,80550,40.48065,-104.90567
7550 WELD CTY RD 72,WINDSOR,CO,80550,40.50845,-104.91646
7742 WELD CTY RD 72,WINDSOR,CO,80550,40.50813,-104.91196
4229 S MASON ST,FORT COLLINS,CO,80525,40.58415,-105.0424
930 AKIN AVE,FORT COLLINS,CO,80521,40.58538,-105.09317
1728 W MULBERRY ST,FORT COLLINS,CO,80521,40.58268,-105.10754
1720 W MULBERRY ST,FORT COLLINS,CO,80521,40.58231,-105.10746
1339 W MULBERRY ST,FORT COLLINS,CO,80521,40.5818,-105.099
1111 W MULBERRY ST,FORT COLLINS,CO,80521,40.58123,-105.09671
1127 W MULBERRY ST,FORT COLLINS,CO,80521,40.5812,-105.09766
805 S SHIELDS ST,FORT COLLINS,CO,80521,40.57606,-105.09605
1104 W ELIZABETH ST,FORT COLLINS,CO,80521,40.57407,-105.09693
1104 W ELIZABETH ST,FORT COLLINS,CO,80521,40.58415,-105.0424
1129 W ELIZABETH ST,FORT COLLINS,CO,80521,40.57406,-105.09684
1111 W ELIZABETH ST,FORT COLLINS,CO,80526,40.57407,-105.09693
1113 W ELIZABETH ST,FORT COLLINS,CO,80521,40.57407,-105.09693
1205 W ELIZABETH ST UNIT C,FORT COLLINS,CO,80521,40.57407,-105.09745
1401 W ELIZABETH ST,FORT COLLINS,CO,80521,40.57411,-105.10124
901 S TAFT HILL RD,FORT COLLINS,CO,80524,40.5758,-105.11518
925 S TAFT HILL RD,FORT COLLINS,CO,80521,40.57511,-105.11588
1103 W PROSPECT RD,FORT COLLINS,CO,80526,40.56642,-105.09728
1115 W PROSPECT RD,FORT COLLINS,CO,80526,40.56288,-105.09705
1006 SPRING CREEK LN,FORT COLLINS,CO,80526,40.56303,-105.09687
1006 SPRING CREEK LN,FORT COLLINS,CO,80526,40.56303,-105.09687
3513 RICHMOND DR,FORT COLLINS,CO,80525,40.53874,-105.09769
3920 S SHIELDS ST,FORT COLLINS,CO,80526,40.53315,-105.09569
702 W DRAKE RD BLDG A,FORT COLLINS,CO,80525,40.55416,-105.08983
702 W DRAKE RD BLDG C,FORT COLLINS,CO,80526,40.55387,-105.08909
650 W DRAKE RD,FORT COLLINS,CO,80526,40.55312,-105.08805
702 W DRAKE RD BLDG F,FORT COLLINS,CO,80526,40.55316,-105.08937
902 W DRAKE RD UNIT A,FORT COLLINS,CO,80525,40.58415,-105.0424
902 W DRAKE RD UNIT A,FORT COLLINS,CO,80525,40.58415,-105.0424
902 W DRAKE RD UNIT A,FORT COLLINS,CO,80525,40.58415,-105.0424
902 W DRAKE RD UNIT A,FORT COLLINS,CO,80525,40.58415,-105.0424
826 W DRAKE RD UNIT A,FORT COLLINS,CO,80526,40.5537,-105.093
815 CENTRE AVE,FORT COLLINS,CO,80526,40.55491,-105.09094
815 CENTRE AVE,FORT COLLINS,CO,80526,40.58415,-105.0424
900 WORTHINGTON CIR,FORT COLLINS,CO,80526,40.55769,-105.09211
940 WORTHINGTON CIR,FORT COLLINS,CO,80526,40.55789,-105.09387
940 WORTHINGTON CIR,FORT COLLINS,CO,80526,40.55789,-105.09387
2301 RESEARCH BLVD,FORT COLLINS,CO,80522,40.55595,-105.08853
2301 RESEARCH BLVD,FORT COLLINS,CO,80522,40.556,-105.089
313 W DRAKE RD,FORT COLLINS,CO,80526,40.55193,-105.08085
2600 S COLLEGE AVE,FORT COLLINS,CO,80525,40.55225,-105.07643
2709 HARVARD ST,FORT COLLINS,CO,80526,40.5492,-105.076
2709 HARVARD ST,FORT COLLINS,CO,80526,40.5492,-105.076
2709 HARVARD ST,FORT COLLINS,CO,80526,40.5492,-105.07578
2709 HARVARD ST,FORT COLLINS,CO,80526,40.5492,-105.07578
111-117 DRAKE RD,FORT COLLINS,CO,80525,40.55236,-105.07582
718 BLUE TEAL DR,FORT COLLINS,CO,80524,40.61335,-105.06388
712 BLUE TEAL DR,FORT COLLINS,CO,80524,40.61335,-105.06391
706 BLUE TEAL DR,FORT COLLINS,CO,80524,40.61329,-105.06457
1836 RIDGECREST DR,FORT COLLINS,CO,80524,40.61404,-105.06492
315 SNOWY OWL CIR,FORT COLLINS,CO,80524,40.61459,-105.06993
321 SNOWY OWL CIR,FORT COLLINS,CO,80524,40.61462,-105.06996
327 SNOWY OWL CIR,FORT COLLINS,CO,80524,40.61459,-105.06971
332 SNOWY OWL CIR,FORT COLLINS,CO,80524,40.61474,-105.06976
326 SNOWY OWL CIR,FORT COLLINS,CO,80524,40.61476,-105.06988
320 SNOWY OWL CIR,FORT COLLINS,CO,80524,40.61472,-105.07005
314 SNOWY OWL CIR,FORT COLLINS,CO,80524,40.6147,-105.07036
308 SNOWY OWL CIR,FORT COLLINS,CO,80524,40.61469,-105.07059
302 SNOWY OWL CIR,FORT COLLINS,CO,80524,40.61467,-105.07095
2008 FALCON HILL RD,FORT COLLINS,CO,80524,40.61516,-105.07118
303 TALON CT,FORT COLLINS,CO,80524,40.61597,-105.07085
315 TALON CT,FORT COLLINS,CO,80524,40.61596,-105.0703
2005 FORD LN,FORT COLLINS,CO,80524,40.61599,-105.06946
326 TALON CT,FORT COLLINS,CO,80524,40.61605,-105.0699
320 TALON CT,FORT COLLINS,CO,80524,40.61605,-105.07025
314 TALON CT,FORT COLLINS,CO,80524,40.61609,-105.07055
308 TALON CT,FORT COLLINS,CO,80524,40.61609,-105.07061
302 TALON CT,FORT COLLINS,CO,80524,40.61608,-105.07086
315 RED HAWK DR,FORT COLLINS,CO,80524,40.6167,-105.07026
409 RED HAWK DR,FORT COLLINS,CO,80524,40.61672,-105.0697
2126 GOLDEN EAGLE DR,FORT COLLINS,CO,80524,40.61715,-105.07027
2127 GOLDEN EAGLE DR,FORT COLLINS,CO,80524,40.61725,-105.07027
2138 GOLDEN EAGLE DR,FORT COLLINS,CO,80524,40.61765,-105.07021
2139 FORD LN,FORT COLLINS,CO,80524,40.6174,-105.069
2133 FORD LN,FORT COLLINS,CO,80524,40.61738,-105.06929
2127 FORD LN,FORT COLLINS,CO,80524,40.61714,-105.06929
314 RED HAWK DR,FORT COLLINS,CO,80524,40.61679,-105.07048
302 RED HAWK DR,FORT COLLINS,CO,80524,40.61679,-105.07083
2133 FALCON HILL RD,FORT COLLINS,CO,80524,40.61718,-105.07133
2127 FALCON HILL RD,FORT COLLINS,CO,80524,40.617,-105.07121
2115 FALCON HILL RD,FORT COLLINS,CO,80524,40.6171,-105.071
2109 FALCON HILL RD,FORT COLLINS,CO,80524,40.61638,-105.07123
2103 FALCON HILL RD,FORT COLLINS,CO,80524,40.6161,-105.07123
2039 FALCON HILL RD,FORT COLLINS,CO,80524,40.61592,-105.07123
2033 FALCON HILL RD,FORT COLLINS,CO,80524,40.61587,-105.07124
2027 FALCON HILL RD,FORT COLLINS,CO,80524,40.6153,-105.071
2009 FALCON HILL RD,FORT COLLINS,CO,80524,40.61487,-105.07126
2003 FALCON HILL RD,FORT COLLINS,CO,80524,40.61472,-105.07126
218-242 SPAULDING LN,FORT COLLINS,CO,80524,40.6146,-105.071
1741 VALLEYVIEW LN,FORT COLLINS,CO,80524,40.61198,-105.07037
1802 VALLEYVIEW LN,FORT COLLINS,CO,80524,40.6124,-105.07033
1818 VALLEYVIEW LN,FORT COLLINS,CO,80524,40.61288,-105.0703
1818½ VALLEYVIEW LN,FORT COLLINS,CO,80524,40.61419,-105.06975
1844 VALLEYVIEW LN,FORT COLLINS,CO,80524,40.61418,-105.0699
501 SPAULDING LN,FORT COLLINS,CO,80524,40.61416,-105.06916
535 SPAULDING LN,FORT COLLINS,CO,80524,40.61413,-105.068
1833 RIDGECREST DR,FORT COLLINS,CO,80524,40.6135,-105.06499
707 BLUE TEAL DR,FORT COLLINS,CO,80524,40.61327,-105.06431
719 BLUE TEAL DR,FORT COLLINS,CO,80524,40.61314,-105.06346
1725 WESTVIEW RD,FORT COLLINS,CO,80524,40.61213,-105.06405
1713 WESTVIEW RD,FORT COLLINS,CO,80524,40.61218,-105.06397
1707 WESTVIEW RD,FORT COLLINS,CO,80524,40.61207,-105.0644
1701 WESTVIEW RD,FORT COLLINS,CO,80524,40.61197,-105.06452
1700 WESTVIEW RD,FORT COLLINS,CO,80524,40.61191,-105.06447
1706 WESTVIEW RD,FORT COLLINS,CO,80524,40.61202,-105.06429
1712 WESTVIEW RD,FORT COLLINS,CO,80524,40.6121,-105.06405
1718 WESTVIEW RD,FORT COLLINS,CO,80524,40.61226,-105.06354
1724 WESTVIEW RD,FORT COLLINS,CO,80524,40.61236,-105.06333
1800 WESTVIEW RD,FORT COLLINS,CO,80524,40.6124,-105.06317
1806 WESTVIEW RD,FORT COLLINS,CO,80524,40.61271,-105.06294
1812 WESTVIEW RD,FORT COLLINS,CO,80524,40.61303,-105.06286
1818 WESTVIEW RD,FORT COLLINS,CO,80524,40.6131,-105.06286
1824 WESTVIEW RD,FORT COLLINS,CO,80524,40.61357,-105.06283
1920 WESTVIEW RD,FORT COLLINS,CO,80524,40.61466,-105.06201
2006 WESTVIEW RD,FORT COLLINS,CO,80524,40.61513,-105.06201
2014 WESTVIEW RD,FORT COLLINS,CO,80524,40.61554,-105.062
2106 WESTVIEW RD,FORT COLLINS,CO,80524,40.61615,-105.06199
2114 WESTVIEW RD,FORT COLLINS,CO,80524,40.61697,-105.06198
926 COTTONWOOD DR,FORT COLLINS,CO,80524,40.6186,-105.061
914 COTTONWOOD DR,FORT COLLINS,CO,80524,40.61862,-105.06087
900 COTTONWOOD DR,FORT COLLINS,CO,80524,40.61872,-105.06102
720 COTTONWOOD DR,FORT COLLINS,CO,80524,40.61883,-105.06426
2322 RIDGECREST RD,FORT COLLINS,CO,80524,40.62018,-105.06424
903 VALLEYVIEW RD,FORT COLLINS,CO,80524,40.61972,-105.06085
911 VALLEYVIEW RD,FORT COLLINS,CO,80524,40.61962,-105.06063
923 VALLEYVIEW RD,FORT COLLINS,CO,80524,40.61938,-105.06019
934 E RIDGECREST RD,FORT COLLINS,CO,80524,40.62061,-105.05996
900 E RIDGECREST RD,FORT COLLINS,CO,80524,40.6215,-105.0612
1009 CLUB VIEW RD,FORT COLLINS,CO,80524,40.62132,-105.05876
1019 CLUB VIEW RD,FORT COLLINS,CO,80524,40.62115,-105.05767
1000 CLUB VIEW RD,FORT COLLINS,CO,80524,40.6221,-105.06
2401 HAWTHORNE CT,FORT COLLINS,CO,80524,40.62134,-105.06189
2416 HAWTHORNE CT,FORT COLLINS,CO,80524,40.6216,-105.062
933 E RIDGECREST RD,FORT COLLINS,CO,80524,40.6207,-105.06021
1032 VALLEYVIEW RD,FORT COLLINS,CO,80524,40.61993,-105.05869
2338 WESTVIEW RD,FORT COLLINS,CO,80524,40.62051,-105.06279
2351 RIDGECREST RD,FORT COLLINS,CO,80524,40.6203,-105.06429
2421 WESTVIEW RD,FORT COLLINS,CO,80524,40.6206,-105.06282
2323 RIDGECREST RD,FORT COLLINS,CO,80524,40.62005,-105.06428
2217 RIDGECREST RD,FORT COLLINS,CO,80524,40.61813,-105.06431
725 COTTONWOOD DR,FORT COLLINS,CO,80524,40.61813,-105.06431
4313 IDLEDALE DR,FORT COLLINS,CO,80526,40.52663,-105.12411
4401 IDLEDALE DR,FORT COLLINS,CO,80526,40.52632,-105.12411
4405 IDLEDALE DR,FORT COLLINS,CO,80526,40.52626,-105.12411
4409 IDLEDALE DR,FORT COLLINS,CO,80526,40.52586,-105.124
2508 DOOLITTLE CT,FORT COLLINS,CO,80526,40.5252,-105.12418
2512 DOOLITTLE CT,FORT COLLINS,CO,80526,40.52518,-105.12416
2509 DOOLITTLE CT,FORT COLLINS,CO,80526,40.52511,-105.12413
2505 DOOLITTLE CT,FORT COLLINS,CO,80526,40.52527,-105.12383
4501 IDLEDALE DR,FORT COLLINS,CO,80526,40.52492,-105.12328
2500 BEDFORD CT,FORT COLLINS,CO,80526,40.52418,-105.12318
2508 BEDFORD CT,FORT COLLINS,CO,80526,40.52406,-105.12368
2512 BEDFORD CT,FORT COLLINS,CO,80526,40.52407,-105.12419
2516 BEDFORD CT,FORT COLLINS,CO,80526,40.52418,-105.12412
2520 BEDFORD CT,FORT COLLINS,CO,80526,40.52415,-105.1242
2525 BEDFORD CT,FORT COLLINS,CO,80526,40.52407,-105.12419
2521 BEDFORD CT,FORT COLLINS,CO,80526,40.52401,-105.12414
2517 BEDFORD CT,FORT COLLINS,CO,80526,40.52401,-105.1239
2513 BEDFORD CT,FORT COLLINS,CO,80526,40.52403,-105.12368
2513 BEDFORD CT,FORT COLLINS,CO,80526,40.52402,-105.12364
2509 BEDFORD CT,FORT COLLINS,CO,80526,40.52411,-105.12322
2505 BEDFORD CT,FORT COLLINS,CO,80526,40.52415,-105.12315
2501 BEDFORD CT,FORT COLLINS,CO,80526,40.52437,-105.12283
2501 BEDFORD CT,FORT COLLINS,CO,80526,40.52439,-105.12281
4513 IDLEDALE DR,FORT COLLINS,CO,80526,40.52414,-105.12179
4517 IDLEDALE DR,FORT COLLINS,CO,80526,40.52412,-105.12172
4529 IDLEDALE DR,FORT COLLINS,CO,80526,40.52396,-105.12092
4525 IDLEDALE DR,FORT COLLINS,CO,80526,40.52398,-105.12126
4214 IDLEDALE DR,FORT COLLINS,CO,80526,40.52846,-105.12403
4533 IDLEDALE DR,FORT COLLINS,CO,80526,40.524,-105.12059
4504 WELLINGTON DR,FORT COLLINS,CO,80526,40.52455,-105.11968
2225 GROSVENOR CT,FORT COLLINS,CO,80526,40.52501,-105.11903
2221 GROSVENOR CT,FORT COLLINS,CO,80526,40.52481,-105.11863
2217 GROSVENOR CT,FORT COLLINS,CO,80526,40.5248,-105.11861
2217 GROSVENOR CT,FORT COLLINS,CO,80526,40.52476,-105.11851
2213 GROSVENOR CT,FORT COLLINS,CO,80526,40.5246,-105.11818
2209 GROSVENOR CT,FORT COLLINS,CO,80526,40.52448,-105.1179
2205 GROSVENOR CT,FORT COLLINS,CO,80526,40.52432,-105.11754
2201 GROSVENOR CT,FORT COLLINS,CO,80526,40.52416,-105.11717
2113 GROSVENOR CT,FORT COLLINS,CO,80526,40.52408,-105.11646
2109 GROSVENOR CT,FORT COLLINS,CO,80526,40.52405,-105.11655
2105 GROSVENOR CT,FORT COLLINS,CO,80526,40.52409,-105.11625
2101 GROSVENOR CT,FORT COLLINS,CO,80526,40.52417,-105.11621
2108 GROSVENOR CT,FORT COLLINS,CO,80526,40.52424,-105.11638
2112 GROSVENOR CT,FORT COLLINS,CO,80526,40.52411,-105.11675
2200 GROSVENOR CT,FORT COLLINS,CO,80526,40.52423,-105.11723
2204 GROSVENOR CT,FORT COLLINS,CO,80526,40.52438,-105.11756
4412 UPHAM CT,FORT COLLINS,CO,80526,40.52502,-105.11844
4408 UPHAM CT,FORT COLLINS,CO,80526,40.52531,-105.11817
4404 UPHAM CT,FORT COLLINS,CO,80526,40.52553,-105.11814
4405 UPHAM CT,FORT COLLINS,CO,80526,40.52553,-105.11831
4409 UPHAM CT,FORT COLLINS,CO,80526,40.52543,-105.1183
4413 UPHAM CT,FORT COLLINS,CO,80526,40.52513,-105.1184
2224 GROSVENOR CT,FORT COLLINS,CO,80526,40.52507,-105.11917
2309 NOTTINGHAM CT,FORT COLLINS,CO,80526,40.526,-105.11955
2305 NOTTINGHAM CT,FORT COLLINS,CO,80526,40.52624,-105.11912
2301 NOTTINGHAM CT,FORT COLLINS,CO,80526,40.52631,-105.11901
2304 NOTTINGHAM CT,FORT COLLINS,CO,80526,40.52637,-105.11921
2308 NOTTINGHAM CT,FORT COLLINS,CO,80526,40.52621,-105.1193
2309 LATHROP CT,FORT COLLINS,CO,80526,40.52663,-105.12037
2305 LATHROP CT,FORT COLLINS,CO,80526,40.52673,-105.12017
2301 LATHROP CT,FORT COLLINS,CO,80526,40.52682,-105.12015
2300 LATHROP CT,FORT COLLINS,CO,80526,40.52689,-105.12024
2304 LATHROP CT,FORT COLLINS,CO,80526,40.52648,-105.12083
4316 WELLINGTON DR,FORT COLLINS,CO,80526,40.52659,-105.12052
4300 WELLINGTON DR,FORT COLLINS,CO,80526,40.52804,-105.12247
2405 DENBY CT,FORT COLLINS,CO,80526,40.52752,-105.12121
2400 DENBY CT,FORT COLLINS,CO,80526,40.52763,-105.12123
2400 DENBY CT,FORT COLLINS,CO,80526,40.52763,-105.12122
2401 DENBY CT,FORT COLLINS,CO,80526,40.52763,-105.12124
2404 DENBY CT,FORT COLLINS,CO,80526,40.52764,-105.12138
2412 DENBY CT,FORT COLLINS,CO,80526,40.52735,-105.12147
4220 WELLINGTON DR,FORT COLLINS,CO,80526,40.52801,-105.12246
4216 WELLINGTON DR,FORT COLLINS,CO,80526,40.52805,-105.12247
4212 WELLINGTON DR,FORT COLLINS,CO,80526,40.52805,-105.12247
4208 WELLINGTON DR,FORT COLLINS,CO,80526,40.52829,-105.12268
4204 WELLINGTON DR,FORT COLLINS,CO,80526,40.52882,-105.12323
4200 WELLINGTON DR,FORT COLLINS,CO,80526,40.529,-105.1236
